,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
8902,3410646.0,T20140006059,ABS to receive accident,Finished,24/3/2014,10.38.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,80 km/hr,No,16350.0,144.36973,-38.07482,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2444697.3540000003,2380536.095,5.0,2.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,3.0,1.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Divided,Div,Country
8911,3410655.0,T20140003694,ABS to receive accident,Finished,22/2/2014,06.30.00,Yes,Collision with vehicle,Saturday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dusk/Dawn,Yes,T intersection,Other injury accident,60 km/hr,No,50056.0,144.38589,-38.16138,Intersection,GEELONG,SOUTH WESTERN REGION,2446177.409,2370937.108,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
8941,3410685.0,T20140004514,ABS to receive accident,Finished,4/3/2014,13.25.00,No,Struck Pedestrian,Tuesday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Yes,Day,Yes,T intersection,Other injury accident,70 km/hr,No,57647.0,144.35282,-38.146440000000005,Intersection,GEELONG,SOUTH WESTERN REGION,2443267.374,2372576.496,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,No,0.0,1.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
9122,3410866.0,T20140003799,ABS to receive accident,Finished,23/2/2014,15.55.00,No,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,No,57854.0,144.35817,-38.083459999999995,Intersection,GEELONG,SOUTH WESTERN REGION,2443689.524,2379570.365,3.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Divided,Div,Country
9123,3410867.0,T20140003801,ABS to receive accident,Finished,23/2/2014,17.12.00,Yes,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,274544.0,144.32121,-38.17135,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2440516.3219999997,2369792.0730000003,5.0,5.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
9156,3410900.0,T20140003392,ABS to receive accident,Finished,4/2/2014,09.50.00,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,70 km/hr,No,267211.0,144.34077,-38.20427,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2442255.5519999997,2366149.883,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Divided,Div,Country
9216,3410960.0,T20140003837,ABS to receive accident,Finished,19/2/2014,15.10.00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,269947.0,144.3818,-38.18015,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2445832.327,2368851.788,4.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,No,0.0,3.0,0.0,3.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
9234,3410978.0,T20140004256,ABS to receive accident,Finished,28/2/2014,09.10.00,No,Collision with vehicle,Friday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,60 km/hr,No,49662.0,144.35865,-38.07416,Intersection,GEELONG,SOUTH WESTERN REGION,2443724.312,2380603.2709999997,3.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
9251,3410995.0,T20140003043,ABS to receive accident,Finished,1/2/2014,00.57.00,Yes,Collision with a fixed object,Saturday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,90 km/hr,Yes,271293.0,144.59926000000002,-38.14395,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2464869.47,2372971.683,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,0.0,1.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
9262,3411006.0,T20140003445,ABS to receive accident,Finished,19/2/2014,10.20.00,No,Collision with vehicle,Wednesday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,266890.0,144.39493000000002,-38.030809999999995,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2446877.169,2385435.57,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,0.0,0.0,SMALL_CITIES,SMALL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
9340,3411084.0,T20140004305,ABS to receive accident,Finished,1/3/2014,20.50.00,Yes,Collision with a fixed object,Saturday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,T intersection,Other injury accident,100 km/hr,Yes,70010.0,144.26583,-37.94631,Intersection,GEELONG,SOUTH WESTERN REGION,2435470.3819999998,2394734.701,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
9350,3411094.0,T20140003085,ABS to receive accident,Finished,14/2/2014,16.30.00,Yes,Struck Pedestrian,Friday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,No,267463.0,144.34258,-38.19477,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2442406.785,2367205.531,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Divided,Div,Country
9401,3411145.0,T20140003107,ABS to receive accident,Finished,14/2/2014,21.45.00,Yes,Collision with vehicle,Friday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Dark No street lights,Yes,Not at intersection,Other injury accident,100 km/hr,No,209659.0,144.48574,-38.19647,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2454949.3,2367093.97,3.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,1.0,1.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Divided,Div,Country
9421,3411165.0,T20140003534,ABS to receive accident,Finished,8/8/2013,15.40.00,No,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Other injury accident,100 km/hr,Yes,267397.0,144.48691000000002,-38.17783,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2455040.64,2369163.616,3.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Divided,Div,Country
9454,3411198.0,T20140003129,ABS to receive accident,Finished,15/2/2014,06.20.00,Yes,Collision with a fixed object,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,No,Not at intersection,Serious injury accident,70 km/hr,Yes,266837.0,144.38991000000001,-38.17018,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2446535.5409999997,2369962.239,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Divided,Div,Country
9548,3411292.0,T20140004404,ABS to receive accident,Finished,3/3/2014,08.06.00,No,Collision with a fixed object,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,269846.0,144.28587,-38.13501,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2437389.245,2373803.245,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undiv,Country
9565,3411309.0,T20140003192,ABS to receive accident,Finished,15/2/2014,18.40.00,Yes,Collision with vehicle,Saturday,U TURN,No,Day,Yes,Cross intersection,Other injury accident,70 km/hr,No,50051.0,144.35018,-38.1604,Intersection,GEELONG,SOUTH WESTERN REGION,2443046.891,2371025.4680000003,5.0,4.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,"A,C",Arterial Highway,"Arterial Highway,Arterial Other",Divided,"Div,Undiv",Country
9607,3411351.0,T20140003196,ABS to receive accident,Finished,16/2/2014,01.54.00,Yes,No collision and no object struck,Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,50 km/hr,No,44507.0,144.57105,-38.17286,Intersection,GEELONG,SOUTH WESTERN REGION,2462411.174,2369752.236,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,0.0,1.0,0.0,SMALL_CITIES,SMALL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Divided,"Div,Undiv",Country
9623,3411367.0,T20140003613,ABS to receive accident,Finished,20/2/2014,17.25.00,No,Collision with vehicle,Thursday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Serious injury accident,80 km/hr,No,29953.0,144.31858,-38.19675,Intersection,GEELONG,SOUTH WESTERN REGION,2440306.139,2366971.254,4.0,3.0,0.0,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,"A,C",Arterial Highway,"Arterial Highway,Arterial Other",Divided,"Div,Undiv",Country
9641,3411385.0,T20140004041,ABS to receive accident,Finished,26/2/2014,06.00.00,Yes,Collision with a fixed object,Wednesday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,269971.0,144.32997,-38.14472,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2441263.192,2372753.7290000003,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,1.0,0.0,1.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Undivided,Undiv,Country
9643,3411387.0,T20140004044,ABS to receive accident,Finished,26/2/2014,10.00.00,No,collision with some other object,Wednesday,STRUCK OBJECT ON CARRIAGEWAY,No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,No,269972.0,144.35326,-38.11125,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2443279.522,2376482.8140000002,4.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,4.0,0.0,4.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Divided,Div,Country
9660,3411404.0,T20140003232,ABS to receive accident,Finished,16/2/2014,14.00.00,No,Collision with a fixed object,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,Yes,267512.0,144.51442,-38.2688,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2457502.452,2359078.025,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,SMALL_CITIES,SMALL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Divided,Div,Country
9714,3411458.0,T20140003256,ABS to receive accident,Finished,17/2/2014,05.00.00,Yes,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,60 km/hr,No,50016.0,144.37044,-38.157070000000004,Intersection,GEELONG,SOUTH WESTERN REGION,2444819.986,2371406.615,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Divided,Div,Country
9720,3411464.0,T20140003267,ABS to receive accident,Finished,7/2/2014,16.00.00,Yes,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,80 km/hr,No,267265.0,144.38181,-38.06488,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2445749.659,2381646.798,2.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,Arterial Highway,Divided,Div,Country
9792,3411536.0,T20140008435,ABS to receive accident,Finished,22/4/2014,19.05.00,Yes,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Dusk/Dawn,Yes,Cross intersection,Other injury accident,50 km/hr,No,1193.0,144.36042,-38.154140000000005,Intersection,GEELONG,SOUTH WESTERN REGION,2443939.855,2371725.785,3.0,3.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
9855,3411599.0,T20140008843,ABS to receive accident,Finished,30/4/2014,08.54.00,No,Collision with vehicle,Wednesday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Serious injury accident,70 km/hr,No,16155.0,144.34358999999998,-38.18858,Intersection,GEELONG,SOUTH WESTERN REGION,2442490.64,2367893.353,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
9940,3411684.0,T20140008100,ABS to receive accident,Finished,10/4/2014,08.20.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,80 km/hr,No,49649.0,144.37708,-38.0688,Intersection,GEELONG,SOUTH WESTERN REGION,2445337.596,2381208.161,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
9946,3411690.0,T20140008510,ABS to receive accident,Finished,25/4/2014,10.20.00,No,Collision with vehicle,Friday,LANE CHANGE RIGHT (NOT OVERTAKING),No,Day,Yes,Multiple intersection,Other injury accident,70 km/hr,No,279137.0,144.31926,-38.10448,Intersection,GEELONG,SOUTH WESTERN REGION,2440292.0330000003,2377213.355,5.0,4.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,1.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,M,"M,A",Freeway,"Freeway,Arterial Highway",Divided,"Div,Undiv",Country
9980,3411724.0,T20140009266,ABS to receive accident,Finished,30/8/2013,17.50.00,Yes,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,70 km/hr,No,155638.0,144.38891,-38.169779999999996,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2446447.761,2370006.424,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,Arterial Highway,Divided,Div,Country
10075,3411819.0,T20140007773,ABS to receive accident,Finished,2/4/2014,17.45.00,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,No,Cross intersection,Other injury accident,70 km/hr,No,44459.0,144.34778,-38.181779999999996,Intersection,GEELONG,SOUTH WESTERN REGION,2442852.471,2368650.3019999997,6.0,2.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,3.0,0.0,3.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
10091,3411835.0,T20140008170,ABS to receive accident,Finished,20/4/2014,12.18.00,No,Collision with a fixed object,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,T intersection,Other injury accident,70 km/hr,Yes,72613.0,144.46886,-38.1902,Intersection,GEELONG,SOUTH WESTERN REGION,2453466.4930000002,2367781.84,4.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,TOWNS,TOWNS,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
10147,3411891.0,T20140008213,ABS to receive accident,Finished,21/4/2014,12.25.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,50282.0,144.53509,-38.25995,Intersection,GEELONG,SOUTH WESTERN REGION,2459307.121,2360069.7,4.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,4.0,1.0,3.0,0.0,0.0,SMALL_CITIES,SMALL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
10220,3411964.0,T20140008993,ABS to receive accident,Finished,1/5/2014,18.05.00,Yes,Collision with vehicle,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dusk/Dawn,Yes,T intersection,Serious injury accident,60 km/hr,No,49713.0,144.34743,-38.09004,Intersection,GEELONG,SOUTH WESTERN REGION,2442751.749,2378833.974,3.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
10268,3412012.0,T20140009007,ABS to receive accident,Finished,1/5/2014,23.55.00,Yes,Collision with a fixed object,Thursday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,T intersection,Serious injury accident,80 km/hr,Yes,72545.0,144.44211,-38.1838,Intersection,GEELONG,SOUTH WESTERN REGION,2451119.031,2368478.923,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.0,1.0,0.0,0.0,RURAL_VICTORIA,RURAL_VICTORIA,GEELONG,SOUTH WESTERN REGION,B,B,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
10277,3412021.0,T20140009020,ABS to receive accident,Finished,2/5/2014,08.30.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,70 km/hr,No,15406.0,144.35073,-38.15742,Intersection,GEELONG,SOUTH WESTERN REGION,2443092.346,2371356.836,4.0,2.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,3.0,0.0,3.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,A,Arterial Highway,"Arterial Highway,Local Road",Divided,"Div,Undiv",Country
10280,3412024.0,T20140009026,ABS to receive accident,Finished,2/5/2014,08.39.00,No,Collision with vehicle,Friday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,71495.0,144.33336,-38.10127,Intersection,GEELONG,SOUTH WESTERN REGION,2441526.6569999997,2377578.167,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,2.0,0.0,2.0,0.0,0.0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undiv,Country
